,report.entry-url,assertion.code,report.base-taxonomy,report.document-type,assertion.run-date,report.accepted-timestamp,report.accession,entity.code,entity.name,assertion.type
1956,http://www.sec.gov/Archives/edgar/data/763901/000119312523140853/d485048d10q.htm,DQC.US.0099.9533,US GAAP 2022,10-Q,2023-05-12,2023-05-10 17:11:00,0001193125-23-140853,0000763901,"POPULAR, INC.",0099
1957,http://www.sec.gov/Archives/edgar/data/1089907/000155278123000266/e23255_swkh-10q.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2023-05-17,2023-05-10 17:03:00,0001552781-23-000266,0001089907,SWK HOLDINGS CORPORATION,0099
1958,http://www.sec.gov/Archives/edgar/data/93314/000147793223003240/vnrx_10q.htm,DQC.US.0099.9533,US GAAP 2022,10-Q,2023-05-13,2023-05-10 16:22:00,0001477932-23-003240,0000093314,VolitionRx Limited,0099
1959,http://www.sec.gov/Archives/edgar/data/1411342/000141134223000100/efc-20230331.htm,DQC.US.0099.9533,US GAAP 2021,10-Q,2023-05-13,2023-05-10 16:12:00,0001411342-23-000100,0001411342,ELLINGTON FINANCIAL INC,0099
1960,http://www.sec.gov/Archives/edgar/data/1072842/000118518523000467/firstcap20230331_10q.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2023-05-17,2023-05-10 16:06:00,0001185185-23-000467,0001072842,"First Capital International, Inc.",0099
1961,http://www.sec.gov/Archives/edgar/data/1528930/000152893023000013/frg-20230401.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2023-05-17,2023-05-10 16:05:00,0001528930-23-000013,0001528930,"Franchise Group, Inc.",0099
1962,http://www.sec.gov/Archives/edgar/data/103730/000010373023000040/vishayintertech_10q.htm,DQC.US.0099.9533,US GAAP 2022,10-Q,2023-05-12,2023-05-10 16:03:00,0000103730-23-000040,0000103730,"Vishay Intertechnology, Inc.",0099
1963,http://www.sec.gov/Archives/edgar/data/1616741/000161674123000026/patrmarq23.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2023-05-17,2023-05-10 15:34:00,0001616741-23-000026,0001616741,"PATRIOT
TRANSPORTATION HOLDING, INC.",0099
1964,http://www.sec.gov/Archives/edgar/data/1010134/000117891323001799/zk2329653.htm,DQC.US.0099.9533,US GAAP 2022,20-F,2023-05-12,2023-05-10 12:47:00,0001178913-23-001799,0001010134,ICTS INTERNATIONAL N.V.,0099
1965,http://www.sec.gov/Archives/edgar/data/1641751/000187778823000017/bbrw_10q.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2023-05-17,2023-05-10 12:42:00,0001877788-23-000017,0001641751,BrewBilt Manufacturing Inc.,0099
1966,http://www.sec.gov/Archives/edgar/data/913241/000162828023017089/shoo-20230331.htm,DQC.US.0099.9533,US GAAP 2022,10-Q,2023-05-12,2023-05-10 12:30:00,0001628280-23-017089,0000913241,"STEVEN MADDEN, LTD.",0099
1967,http://www.sec.gov/Archives/edgar/data/1765048/000176504823000006/chmt_10q31mar2023.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2023-05-17,2023-05-10 11:58:00,0001765048-23-000006,0001765048,GUOCHUN                                             INTERNATIONAL INC.,0099
1968,http://www.sec.gov/Archives/edgar/data/1517389/000147793223003218/jfil_10k.htm,DQC.US.0099.9533,US GAAP 2022,10-K,2023-05-12,2023-05-10 10:58:00,0001477932-23-003218,0001517389,"Jubilant Flame International, LTD",0099
1969,http://www.sec.gov/Archives/edgar/data/1912954/000155889123000044/wdfi-20230331.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2023-05-17,2023-05-10 09:43:00,0001558891-23-000044,0001912954,WIDFIT INC,0099
1970,http://www.sec.gov/Archives/edgar/data/1277250/000165495423006034/crge_10q.htm,DQC.US.0099.9533,US GAAP 2022,10-Q,2023-05-11,2023-05-10 07:31:00,0001654954-23-006034,0001277250,"CHARGE ENTERPRISES, INC.",0099
1971,http://www.sec.gov/Archives/edgar/data/1532383/000101738623000182/vnja_2023mar31-10q.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2023-05-17,2023-05-09 21:40:00,0001017386-23-000182,0001532383,Vanjia Corporation,0099
1972,http://www.sec.gov/Archives/edgar/data/1673481/000149315223016035/form10-ka.htm,DQC.US.0099.9533,US GAAP 2022,10-K/A,2023-05-11,2023-05-09 20:55:00,0001493152-23-016035,0001673481,Lottery.com Inc.,0099
1973,http://www.sec.gov/Archives/edgar/data/352991/000147793223003205/aoxy_10q.htm,DQC.US.0099.9533,US GAAP 2022,10-Q,2023-05-12,2023-05-09 18:29:00,0001477932-23-003205,0000352991,"ADVANCED OXYGEN TECHNOLOGIES, INC.",0099
1974,http://www.sec.gov/Archives/edgar/data/1893311/000182912623003198/luxurbanhotels_10q.htm,DQC.US.0099.9533,US GAAP 2022,10-Q,2023-05-11,2023-05-09 17:17:00,0001829126-23-003198,0001893311,LuxUrban Hotels Inc.,0099
1975,http://www.sec.gov/Archives/edgar/data/1377630/000137763023000073/ncminc-20230330.htm,DQC.US.0099.9533,US GAAP 2022,10-Q,2023-05-11,2023-05-09 17:05:00,0001377630-23-000073,0001377630,"NATIONAL CINEMEDIA, INC.",0099
1976,http://www.sec.gov/Archives/edgar/data/31107/000165495423006022/eml_10q.htm,DQC.US.0099.9533,US GAAP 2022,10-Q,2023-05-10,2023-05-09 16:33:00,0001654954-23-006022,0000031107,The Eastern Company,0099
1977,http://www.sec.gov/Archives/edgar/data/1314052/000173112223000845/e4668_10-q.htm,DQC.US.0099.9533,US GAAP 2022,10-Q,2023-05-10,2023-05-09 16:31:00,0001731122-23-000845,0001314052,"ANAVEX
LIFE SCIENCES CORP.",0099
1978,http://www.sec.gov/Archives/edgar/data/874501/000087450123000092/ambc-20230331.htm,DQC.US.0099.9533,US GAAP 2022,10-Q,2023-05-11,2023-05-09 16:19:00,0000874501-23-000092,0000874501,"AMBAC FINANCIAL GROUP, INC.",0099
1979,http://www.sec.gov/Archives/edgar/data/1858681/000185868123000017/apo-20230331.htm,DQC.US.0099.9533,US GAAP 2022,10-Q,2023-05-12,2023-05-09 16:18:00,0001858681-23-000017,0001858681,"Apollo Global Management, Inc.",0099
1980,http://www.sec.gov/Archives/edgar/data/1798458/000182646623000018/chec-20230331x10q.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2023-05-17,2023-05-09 16:08:00,0001826466-23-000018,0001798458,"CARRIAGE HOUSE EVENT CENTER, INC.",0099
1981,http://www.sec.gov/Archives/edgar/data/1325814/000132581423000090/fhlbdm-20230331.htm,DQC.US.0099.9533,US GAAP 2022,10-Q,2023-05-10,2023-05-09 15:20:00,0001325814-23-000090,0001325814,Federal Home Loan Bank of Des Moines,0099
1982,http://www.sec.gov/Archives/edgar/data/1331451/000133145123000094/fhlbc-20230331.htm,DQC.US.0099.9533,US GAAP 2022,10-Q,2023-05-10,2023-05-09 13:37:00,0001331451-23-000094,0001331451,FEDERAL HOME LOAN BANK OF CHICAGO,0099
1983,http://www.sec.gov/Archives/edgar/data/1801602/000114036123023623/ny20008803x2_s1a.htm,DQC.US.0099.9533,US GAAP 2022,S-1/A,2023-05-13,2023-05-09 12:03:00,0001140361-23-023623,0001801602,"SPRINGBIG HOLDINGS, INC.",0099
1984,http://www.sec.gov/Archives/edgar/data/1767057/000093041323001597/c106305_10q-ixbrl.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2023-05-17,2023-05-09 10:30:00,0000930413-23-001597,0001767057,Osprey Bitcoin Trust,0099
1985,http://www.sec.gov/Archives/edgar/data/1236275/000118518523000457/silversun20230331_10q.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2023-05-17,2023-05-09 09:00:00,0001185185-23-000457,0001236275,"QXO, INC.",0099
1986,http://www.sec.gov/Archives/edgar/data/1839285/000160706223000255/hcti033123form10q.htm,DQC.US.0099.9533,US GAAP 2022,10-Q,2023-05-13,2023-05-09 07:00:00,0001607062-23-000255,0001839285,"HEALTHCARE
TRIANGLE, INC.",0099
1987,http://www.sec.gov/Archives/edgar/data/1333986/000133398623000010/eqh-20230331.htm,DQC.US.0099.9533,US GAAP 2022,10-Q,2023-05-13,2023-05-08 19:04:00,0001333986-23-000010,0001333986,"Equitable Holdings, Inc.",0099
1988,http://www.sec.gov/Archives/edgar/data/1737523/000147793223003180/bion_s1a.htm,DQC.US.0099.9533,US GAAP 2022,S-1/A,2023-05-13,2023-05-08 18:58:00,0001477932-23-003180,0001737523,BioNexus Gene Lab Corp.,0099
1989,http://www.sec.gov/Archives/edgar/data/1041061/000104106123000025/yum-20230331.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2023-05-17,2023-05-08 17:46:00,0001041061-23-000025,0001041061,"YUM! BRANDS, INC.",0099
1990,http://www.sec.gov/Archives/edgar/data/883984/000088398423000022/icui-20230331.htm,DQC.US.0099.9533,US GAAP 2022,10-Q,2023-05-13,2023-05-08 17:34:00,0000883984-23-000022,0000883984,ICU MEDICAL INC/DE,0099
1991,http://www.sec.gov/Archives/edgar/data/1212545/000121254523000127/wal-20230331.htm,DQC.US.0099.9533,US GAAP 2022,10-Q,2023-05-12,2023-05-08 17:06:00,0001212545-23-000127,0001212545,WESTERN ALLIANCE BANCORPORATION,0099
1992,http://www.sec.gov/Archives/edgar/data/1315061/000121465923006632/o41823010q.htm,DQC.US.0099.9533,US GAAP 2022,10-Q,2023-05-12,2023-05-08 16:15:00,0001214659-23-006632,0001315061,"Ridgewood Energy O Fund, LLC",0099
1993,http://www.sec.gov/Archives/edgar/data/1338474/000121465923006633/q42523010q.htm,DQC.US.0099.9533,US GAAP 2022,10-Q,2023-05-13,2023-05-08 16:15:00,0001214659-23-006633,0001338474,"Ridgewood Energy Q Fund, LLC",0099
1994,http://www.sec.gov/Archives/edgar/data/1352190/000121465923006634/s41823010q.htm,DQC.US.0099.9533,US GAAP 2022,10-Q,2023-05-12,2023-05-08 16:15:00,0001214659-23-006634,0001352190,"Ridgewood Energy S Fund, LLC",0099
1995,http://www.sec.gov/Archives/edgar/data/1364397/000121465923006635/t42023010q.htm,DQC.US.0099.9533,US GAAP 2022,10-Q,2023-05-13,2023-05-08 16:15:00,0001214659-23-006635,0001364397,"Ridgewood Energy T Fund, LLC",0099
1996,http://www.sec.gov/Archives/edgar/data/1377178/000121465923006636/u42623010q.htm,DQC.US.0099.9533,US GAAP 2022,10-Q,2023-05-12,2023-05-08 16:15:00,0001214659-23-006636,0001377178,"Ridgewood Energy U Fund, LLC",0099
1997,http://www.sec.gov/Archives/edgar/data/1385662/000121465923006637/v42523010q.htm,DQC.US.0099.9533,US GAAP 2022,10-Q,2023-05-13,2023-05-08 16:15:00,0001214659-23-006637,0001385662,"Ridgewood Energy V Fund, LLC",0099
1998,http://www.sec.gov/Archives/edgar/data/1409947/000121465923006638/w42523010q.htm,DQC.US.0099.9533,US GAAP 2022,10-Q,2023-05-12,2023-05-08 16:15:00,0001214659-23-006638,0001409947,"Ridgewood Energy W Fund, LLC",0099
1999,http://www.sec.gov/Archives/edgar/data/1434070/000121465923006640/y41823010q.htm,DQC.US.0099.9533,US GAAP 2022,10-Q,2023-05-13,2023-05-08 16:15:00,0001214659-23-006640,0001434070,"Ridgewood Energy Y Fund, LLC",0099
2000,http://www.sec.gov/Archives/edgar/data/1455741/000121465923006639/x42023010q.htm,DQC.US.0099.9533,US GAAP 2022,10-Q,2023-05-13,2023-05-08 16:15:00,0001214659-23-006639,0001455741,"Ridgewood Energy X Fund, LLC",0099
2001,http://www.sec.gov/Archives/edgar/data/1457919/000121465923006641/a142023010q.htm,DQC.US.0099.9533,US GAAP 2022,10-Q,2023-05-13,2023-05-08 16:15:00,0001214659-23-006641,0001457919,"Ridgewood Energy A-1 Fund, LLC",0099
2002,http://www.sec.gov/Archives/edgar/data/1393781/000166357723000218/qind10ka2_123122.htm,DQC.US.0099.9533,US GAAP 2022,10-K/A,2023-05-13,2023-05-08 15:31:00,0001663577-23-000218,0001393781,Quality Industrial Corp.,0099
2003,http://www.sec.gov/Archives/edgar/data/1653653/000165365323000009/rrr-20230331.htm,DQC.US.0099.9533,US GAAP 2022,10-Q,2023-05-13,2023-05-08 15:25:00,0001653653-23-000009,0001653653,"RED ROCK RESORTS, INC.",0099
2004,http://www.sec.gov/Archives/edgar/data/796505/000117184323003018/clfd20230331_10q.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2023-05-17,2023-05-08 13:16:00,0001171843-23-003018,0000796505,"Clearfield, Inc.",0099
2005,http://www.sec.gov/Archives/edgar/data/1759136/000173112223000815/e4659_20-f.htm,DQC.US.0099.9533,US GAAP 2022,20-F,2023-05-13,2023-05-08 08:31:00,0001731122-23-000815,0001759136,Blue Hat Interactive Entertainment Technology,0099
2006,http://www.sec.gov/Archives/edgar/data/1800392/000182912623003141/microalgoinc_10q.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2023-05-17,2023-05-08 06:28:00,0001829126-23-003141,0001800392,MicroAlgo Inc.,0099
2007,http://www.sec.gov/Archives/edgar/data/1431074/000139390523000208/brgo-20221231.htm,DQC.US.0099.9533,US GAAP 2023,S-1,2023-05-17,2023-05-05 17:30:00,0001393905-23-000208,0001431074,"BERGIO INTERNATIONAL, INC.",0099
2008,http://www.sec.gov/Archives/edgar/data/1037646/000103764623000012/mtd-20230331.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2023-05-17,2023-05-05 13:18:00,0001037646-23-000012,0001037646,Mettler Toledo International Inc,0099
2009,http://www.sec.gov/Archives/edgar/data/1060219/000155479523000150/sal0505form10q.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2023-05-17,2023-05-05 13:16:00,0001554795-23-000150,0001060219,"SALISBURY BANCORP, INC.",0099
2010,http://www.sec.gov/Archives/edgar/data/930245/000147237523000076/ixform10q.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2023-05-17,2023-05-05 13:06:00,0001472375-23-000076,0000930245,GLOBAL ACQUISITIONS CORPORATION,0099
2011,http://www.sec.gov/Archives/edgar/data/1683252/000147793223003129/token_10ka.htm,DQC.US.0099.9533,US GAAP 2022,10-K/A,2023-05-12,2023-05-05 09:41:00,0001477932-23-003129,0001683252,Token Communities Ltd.,0099
2012,http://www.sec.gov/Archives/edgar/data/1620533/000162053323000037/shak-20230329.htm,DQC.US.0099.9533,US GAAP 2022,10-Q,2023-05-10,2023-05-05 08:01:00,0001620533-23-000037,0001620533,SHAKE SHACK INC.,0099
2013,http://www.sec.gov/Archives/edgar/data/728391/000072839123000029/cik0000728391-20230331.htm,DQC.US.0099.9533,US GAAP 2022,10-Q,2023-05-12,2023-05-04 17:09:00,0000728391-23-000029,0000728391,"IPALCO ENTERPRISES, INC.",0099
2014,http://www.sec.gov/Archives/edgar/data/65984/000006598423000040/etr-20230331.htm,DQC.US.0099.9533,US GAAP 2022,10-Q,2023-05-09,2023-05-04 16:51:00,0000065984-23-000040,0000065984,Entergy Corporation,0099
2015,http://www.sec.gov/Archives/edgar/data/1792509/000179250923000024/tpvc-20230331.htm,DQC.US.0099.9533,US GAAP 2022,10-Q,2023-05-12,2023-05-04 16:17:00,0001792509-23-000024,0001792509,TriplePoint Private Venture Credit Inc.,0099
2016,http://www.sec.gov/Archives/edgar/data/704440/000116169723000281/form_10-q.htm,DQC.US.0099.9533,US GAAP 2022,10-Q,2023-05-12,2023-05-04 16:15:00,0001161697-23-000281,0000704440,"KORU MEDICAL SYSTEMS, INC.",0099
2017,http://www.sec.gov/Archives/edgar/data/34903/000003490323000044/frt-20230331.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2023-05-17,2023-05-04 16:13:00,0000034903-23-000044,0000034903,Federal Realty Investment Trust,0099
2018,http://www.sec.gov/Archives/edgar/data/1610682/000161068223000029/usdp-20230331.htm,DQC.US.0099.9533,US GAAP 2022,10-Q,2023-05-12,2023-05-04 16:11:00,0001610682-23-000029,0001610682,USD Partners LP,0099
2019,http://www.sec.gov/Archives/edgar/data/1320461/000132046123000079/cps-20230331.htm,DQC.US.0099.9533,US GAAP 2021,10-Q,2023-05-08,2023-05-04 16:07:00,0001320461-23-000079,0001320461,COOPER-STANDARD HOLDINGS INC.,0099
2020,http://www.sec.gov/Archives/edgar/data/351817/000035181723000056/sbow-20230331.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2023-05-17,2023-05-04 16:06:00,0000351817-23-000056,0000351817,"SilverBow Resources, Inc.",0099
2021,http://www.sec.gov/Archives/edgar/data/1165002/000116500223000057/whg-20230331.htm,DQC.US.0099.9533,US GAAP 2021,10-Q,2023-05-10,2023-05-04 16:05:00,0001165002-23-000057,0001165002,"WESTWOOD HOLDINGS GROUP, INC.",0099
2022,http://www.sec.gov/Archives/edgar/data/1338065/000133806523000016/dpm-20230331.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2023-05-17,2023-05-04 16:05:00,0001338065-23-000016,0001338065,"DCP MIDSTREAM, LP",0099
2023,http://www.sec.gov/Archives/edgar/data/1285785/000161803423000008/mos-20230331.htm,DQC.US.0099.9533,US GAAP 2022,10-Q,2023-05-08,2023-05-04 14:50:00,0001618034-23-000008,0001285785,MOSAIC CO,0099
2024,http://www.sec.gov/Archives/edgar/data/790179/000155479523000144/pgec0504form10q.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2023-05-17,2023-05-04 13:18:00,0001554795-23-000144,0000790179,PRESTIGE CAPITAL CORPORATION,0099
2025,http://www.sec.gov/Archives/edgar/data/1430319/000155479523000142/ccti0504form10q.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2023-05-17,2023-05-04 13:17:00,0001554795-23-000142,0001430319,"C & C TOURS, INC",0099
2026,http://www.sec.gov/Archives/edgar/data/1022321/000102232123000047/gel-20230331.htm,DQC.US.0099.9533,US GAAP 2021,10-Q,2023-05-10,2023-05-04 13:15:00,0001022321-23-000047,0001022321,GENESIS ENERGY LP,0099
2027,http://www.sec.gov/Archives/edgar/data/1276187/000127618723000035/et-20230331.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2023-05-17,2023-05-04 11:55:00,0001276187-23-000035,0001276187,ENERGY TRANSFER LP,0099
2028,http://www.sec.gov/Archives/edgar/data/14930/000001493023000112/bcorp-20230401.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2023-05-17,2023-05-04 11:50:00,0000014930-23-000112,0000014930,Brunswick Corporation,0099
2029,http://www.sec.gov/Archives/edgar/data/1755672/000175567223000011/ctva-20230331.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2023-05-17,2023-05-04 11:40:00,0001755672-23-000011,0001755672,"Corteva, Inc.",0099
2030,http://www.sec.gov/Archives/edgar/data/67716/000006771623000066/mdu-20230331.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2023-05-17,2023-05-04 08:43:00,0000067716-23-000066,0000067716,"MDU Resources Group, Inc.",0099
2031,http://www.sec.gov/Archives/edgar/data/1062822/000106282223000024/lxrx-20230331.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2023-05-17,2023-05-04 07:10:00,0001062822-23-000024,0001062822,"Lexicon Pharmaceuticals, Inc.",0099
2032,http://www.sec.gov/Archives/edgar/data/4904/000000490423000072/aep-20230331.htm,DQC.US.0099.9533,US GAAP 2022,10-Q,2023-05-09,2023-05-04 07:08:00,0000004904-23-000072,0000004904,AMERICAN ELECTRIC POWER CO INC.,0099
2033,http://www.sec.gov/Archives/edgar/data/1515816/000117152023000162/eps10737_plym.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2023-05-17,2023-05-04 07:05:00,0001171520-23-000162,0001515816,"PLYMOUTH INDUSTRIAL REIT, INC.",0099
2034,http://www.sec.gov/Archives/edgar/data/1853580/000182912623003089/portagefintechacq_10q.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2023-05-17,2023-05-03 21:05:00,0001829126-23-003089,0001853580,PERCEPTION CAPITAL CORP. III,0099
2035,http://www.sec.gov/Archives/edgar/data/1175535/000143774923012381/wstr20230331_10q.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2023-05-17,2023-05-03 17:20:00,0001437749-23-012381,0001175535,Whitestone REIT,0099
2036,http://www.sec.gov/Archives/edgar/data/1830503/000147793223003075/bzwr_10qa.htm,DQC.US.0099.9533,US GAAP 2022,10-Q/A,2023-05-06,2023-05-03 17:03:00,0001477932-23-003075,0001830503,BUSINESS WARRIOR CORPORATION,0099
2037,http://www.sec.gov/Archives/edgar/data/19745/000162828023015261/cpk-20230331.htm,DQC.US.0099.9533,US GAAP 2022,10-Q,2023-05-04,2023-05-03 16:53:00,0001628280-23-015261,0000019745,CHESAPEAKE UTILITIES CORP,0099
2038,http://www.sec.gov/Archives/edgar/data/1037540/000165642323000024/bxp-20230331.htm,DQC.US.0099.9533,US GAAP 2022,10-Q,2023-05-05,2023-05-03 16:35:00,0001656423-23-000024,0001037540,"BXP, INC.",0099
2039,http://www.sec.gov/Archives/edgar/data/77877/000007787723000026/pdce-20230331.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2023-05-17,2023-05-03 16:35:00,0000077877-23-000026,0000077877,"PDC ENERGY, INC.",0099
2040,http://www.sec.gov/Archives/edgar/data/914208/000091420823000338/ivz-20230331.htm,DQC.US.0099.9533,US GAAP 2022,10-Q,2023-05-06,2023-05-03 16:25:00,0000914208-23-000338,0000914208,Invesco Ltd.,0099
2041,http://www.sec.gov/Archives/edgar/data/1345126/000134512623000030/codi-20230331.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2023-05-17,2023-05-03 16:20:00,0001345126-23-000030,0001345126,COMPASS DIVERSIFIED HOLDINGS,0099
2042,http://www.sec.gov/Archives/edgar/data/1039684/000103968423000037/oke-20230331.htm,DQC.US.0099.9533,US GAAP 2022,10-Q,2023-05-04,2023-05-03 16:17:00,0001039684-23-000037,0001039684,"ONEOK, Inc.",0099
2043,http://www.sec.gov/Archives/edgar/data/1560258/000121390023035987/ecor-20230331.htm,DQC.US.0099.9533,US GAAP 2022,10-Q,2023-05-06,2023-05-03 16:16:00,0001213900-23-035987,0001560258,"electroCore, Inc.",0099
2044,http://www.sec.gov/Archives/edgar/data/1051470/000105147023000106/cci-20230331.htm,DQC.US.0099.9533,US GAAP 2022,10-Q,2023-05-04,2023-05-03 16:02:00,0001051470-23-000106,0001051470,Crown Castle Inc,0099
2045,http://www.sec.gov/Archives/edgar/data/1109357/000110935723000040/exc-20230331.htm,DQC.US.0099.9533,US GAAP 2022,10-Q,2023-05-04,2023-05-03 14:39:00,0001109357-23-000040,0001109357,EXELON CORPORATION,0099
2046,http://www.sec.gov/Archives/edgar/data/55242/000005524223000022/kmt-20230331.htm,DQC.US.0099.9533,US GAAP 2022,10-Q,2023-05-04,2023-05-03 14:10:00,0000055242-23-000022,0000055242,KENNAMETAL INC.,0099
2047,http://www.sec.gov/Archives/edgar/data/1160945/000155479523000136/nvsi0503form10q.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2023-05-17,2023-05-03 12:35:00,0001554795-23-000136,0001160945,"NOVA STAR INNOVATIONS, INC.",0099
2048,http://www.sec.gov/Archives/edgar/data/1118072/000155479523000134/skin0503form10q.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2023-05-17,2023-05-03 12:30:00,0001554795-23-000134,0001118072,SKINOVATION PHARMACEUTICAL INCORPORATED,0099
2049,http://www.sec.gov/Archives/edgar/data/1364885/000162828023015082/spr-20230330.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2023-05-17,2023-05-03 12:24:00,0001628280-23-015082,0001364885,"Spirit AeroSystems Holdings, Inc.",0099
2050,http://www.sec.gov/Archives/edgar/data/1130889/000155479523000131/cncl0503form10q.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2023-05-17,2023-05-03 11:16:00,0001554795-23-000131,0001130889,CANCER CAPITAL CORP.,0099
2051,http://www.sec.gov/Archives/edgar/data/1680132/000139390523000199/csui-20220531.htm,DQC.US.0099.9533,US GAAP 2023,10-K/A,2023-05-17,2023-05-02 18:11:00,0001393905-23-000199,0001680132,CANNABIS SUISSE CORP.,0099
2052,http://www.sec.gov/Archives/edgar/data/1862068/000182912623003069/rubicontech_s1a2.htm,DQC.US.0099.9533,US GAAP 2023,S-1/A,2023-05-17,2023-05-02 17:29:00,0001829126-23-003069,0001862068,"Rubicon Technologies, Inc.",0099
2053,http://www.sec.gov/Archives/edgar/data/1481504/000147793223003041/xeri_s1.htm,DQC.US.0099.9533,US GAAP 2022,S-1/A,2023-05-05,2023-05-02 17:23:00,0001477932-23-003041,0001481504,"XERIANT, INC.",0099
2054,http://www.sec.gov/Archives/edgar/data/1173514/000117351423000049/hy-20230331.htm,DQC.US.0099.9533,US GAAP 2022,10-Q,2023-05-04,2023-05-02 16:58:00,0001173514-23-000049,0001173514,"HYSTER-YALE, INC.",0099
2055,http://www.sec.gov/Archives/edgar/data/1897982/000189798223000028/azpn-20230331.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2023-05-17,2023-05-02 16:51:00,0001897982-23-000028,0001897982,"ASPEN TECHNOLOGY, INC.",0099
2056,http://www.sec.gov/Archives/edgar/data/829224/000082922423000037/sbux-20230402.htm,DQC.US.0099.9533,US GAAP 2022,10-Q,2023-05-04,2023-05-02 16:31:00,0000829224-23-000037,0000829224,Starbucks Corporation,0099
2057,http://www.sec.gov/Archives/edgar/data/89089/000008908923000034/sci-20230331.htm,DQC.US.0099.9533,US GAAP 2022,10-Q,2023-05-05,2023-05-02 15:48:00,0000089089-23-000034,0000089089,Service Corporation International,0099
2058,http://www.sec.gov/Archives/edgar/data/102212/000010221223000038/uvsp-20230331.htm,DQC.US.0099.9533,US GAAP 2022,10-Q,2023-05-04,2023-05-02 15:42:00,0000102212-23-000038,0000102212,UNIVEST FINANCIAL CORPORATION,0099
2059,http://www.sec.gov/Archives/edgar/data/1399306/000139930623000009/brbl-10k.htm,DQC.US.0099.9533,US GAAP 2022,10-K,2023-05-05,2023-05-02 15:20:00,0001399306-23-000009,0001399306,BREWBILT BREWING COMPANY,0099
2060,http://www.sec.gov/Archives/edgar/data/1680132/000139390523000197/csui-20220531.htm,DQC.US.0099.9533,US GAAP 2023,10-K/A,2023-05-17,2023-05-02 13:30:00,0001393905-23-000197,0001680132,CANNABIS SUISSE CORP.,0099
2061,http://www.sec.gov/Archives/edgar/data/26172/000002617223000016/cmi-20230331.htm,DQC.US.0099.9533,US GAAP 2022,10-Q,2023-05-02,2023-05-02 13:09:00,0000026172-23-000016,0000026172,CUMMINS INC.,0099
2062,http://www.sec.gov/Archives/edgar/data/1589150/000160706223000236/rgbp050123forms1a.htm,DQC.US.0099.9533,US GAAP 2022,S-1/A,2023-05-03,2023-05-02 13:06:00,0001607062-23-000236,0001589150,"REGEN BIOPHARMA, INC.",0099
2063,http://www.sec.gov/Archives/edgar/data/1499200/000149920023000005/spl-20230331.htm,DQC.US.0099.9533,US GAAP 2022,10-Q,2023-05-02,2023-05-01 19:01:00,0001499200-23-000005,0001499200,"Sabine Pass Liquefaction, LLC",0099
2064,http://www.sec.gov/Archives/edgar/data/1815566/000173112223000801/e4641_20f.htm,DQC.US.0099.9533,US GAAP 2022,20-F,2023-05-03,2023-05-01 17:19:00,0001731122-23-000801,0001815566,"Infobird Co., Ltd",0099
2065,http://www.sec.gov/Archives/edgar/data/1883814/000182912623003042/southlandhold_s1a.htm,DQC.US.0099.9533,US GAAP 2022,S-1/A,2023-05-03,2023-05-01 17:03:00,0001829126-23-003042,0001883814,"Southland Holdings, Inc.",0099
2066,http://www.sec.gov/Archives/edgar/data/1930419/000190359623000359/alr_20f.htm,DQC.US.0099.9533,US GAAP 2022,20-F,2023-05-03,2023-05-01 16:19:00,0001903596-23-000359,0001930419,ALR Technologies SG Ltd.,0099
